Id,Property_type,RoomType,BedType,Min_Night,Max_Night,Cancel,Accomadate,Bedroom,amenities,Bed,Total_Reviews,Bathrooms,Price,Cleaning,ExtraPeople,Guests,Id_host,Location,Response,Host_neigh,Response_rate,Total_list,Vertify,Street,SubUrban,Gov_Area,Market,Country,C_Code,longitude,latitude,Avail_30,Avail_60,Avail_90,Avail_365,RScore_accur,RScore_neatness,RScore_checkin,RScore_comm,RScore_location,RScore_value,RScore_rate
10141950,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0,"TV,Wifi,Air conditioning,Kitchen,Elevator,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Hair dryer,Iron,Laptop friendly workspace",1,1,1.0,966,118,0,1,11435086,Hong Kong,within an hour,Sheung Wan,97.0,1,"email,phone,reviews,jumio,offline_government_id,government_id,work_email","Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,114.15007,22.28422,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
10184012,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,2,"Air conditioning,Kitchen,Free parking on premises,Doorman,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Essentials,Hangers,Iron",2,0,1.0,380,118,0,1,52299431,BR,within an hour,Not Specified,97.0,1,"email,phone","Rio de Janeiro, Rio de Janeiro, Brazil",Vila Isabel,Vila Isabel,Rio De Janeiro,Brazil,BR,-43.24277868091869,-22.915009354482486,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
10233856,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,3,1,"TV,Wifi,Air conditioning,Doorman,Elevator,Family/kid friendly,Smoke detector,Essentials,Lock on bedroom door,Hangers,Hair dryer",2,22,1.0,400,118,0,1,52473150,Hong Kong,within an hour,Mong Kok,97.0,29,"email,phone,reviews,jumio,offline_government_id,selfie,government_id,identity_manual","Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,114.17073,22.31723,30,60,90,145,8.0,9.0,9.0,9.0,10.0,9.0,83.0
10215858,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,2,1,"TV,Wifi,Air conditioning,Doorman,Elevator,Family/kid friendly,Smoke detector,Essentials,Lock on bedroom door,Hangers,Hair dryer",1,9,1.0,330,118,0,1,52473150,Hong Kong,within an hour,Mong Kok,97.0,29,"email,phone,reviews,jumio,offline_government_id,selfie,government_id,identity_manual","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,114.17034,22.31655,20,50,80,135,8.0,7.0,9.0,8.0,10.0,8.0,73.0
10199760,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,"TV,Internet,Wifi,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",2,0,1.0,264,26,53,1,37417314,"Istanbul, Turkey",within a day,Not Specified,100.0,1,"email,phone","Zeytinburnu, İstanbul, Turkey",Not Specified,Zeytinburnu,Istanbul,Turkey,TR,28.89964,40.99667,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
10201975,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,2,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Doorman,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",2,24,2.0,298,180,50,2,2537111,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Santa Teresa,92.0,13,"email,phone,facebook,reviews,jumio,government_id","Rio de Janeiro, Rio de Janeiro, Brazil",Not Specified,Ipanema,Rio De Janeiro,Brazil,BR,-43.1998455458952,-22.980051683700506,24,54,84,174,9.0,10.0,10.0,10.0,10.0,9.0,92.0
10213499,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,0,"TV,Cable TV,Internet,Wifi,Pool,Kitchen,Free parking on premises,Pets live on this property,Dog(s),Heating,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection",1,61,1.0,117,0,20,1,634664,"New South Wales, Australia",within an hour,Not Specified,100.0,1,"email,phone,reviews","Narrabeen, NSW, Australia",Not Specified,Warringah,Sydney,Australia,AU,151.29792,-33.71472,0,0,25,26,10.0,10.0,10.0,10.0,10.0,10.0,97.0
10264100,Apartment,Entire home/apt,Real Bed,2,15,strict_14_with_grace_period,6,2,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Doorman,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,First aid kit,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Window guards,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Long term stays allowed,Host greets you",5,8,2.0,798,150,20,4,52772199,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Not Specified,100.0,1,"email,phone,facebook,google,reviews","Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,-43.17714541632985,-22.96270793328072,11,41,71,247,10.0,9.0,10.0,10.0,10.0,10.0,100.0
10209136,Apartment,Private room,Real Bed,1,1125,flexible,2,1,"Internet,Wifi,Kitchen,Free parking on premises,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Essentials",1,4,1.0,36,150,20,2,52453573,"Sydney, New South Wales, Australia",within a few hours,Not Specified,100.0,1,"email,phone,reviews,jumio,government_id","Fairlight, NSW, Australia",Fairlight,Manly,Sydney,Australia,AU,151.26969,-33.79629,0,0,0,0,10.0,10.0,9.0,9.0,10.0,9.0,95.0
10220130,Apartment,Entire home/apt,Real Bed,2,30,flexible,6,3,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Doorman,Gym,Elevator,Hot tub,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Safety card,Fire extinguisher,Essentials,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",3,0,3.0,746,373,187,4,31553171,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Recreio dos Bandeirantes,100.0,1,"email,phone,reviews,jumio,government_id","Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,-43.45296045334386,-23.008710784460312,0,0,0,0,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
10166986,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4,2,"TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Doorman,Gym,Elevator,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,24-hour check-in,Hangers,Iron",2,1,1.0,220,25,0,1,14461742,"Paris, Île-de-France, France",within a few hours,Williamsburg,100.0,1,"email,phone,reviews,jumio,government_id","Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,-73.93869,40.71552,0,0,0,0,10.0,8.0,10.0,10.0,10.0,10.0,100.0
10166883,Apartment,Entire home/apt,Real Bed,3,6,strict_14_with_grace_period,9,3,"TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Free street parking,Buzzer/wireless intercom,Heating,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Other",4,22,1.0,180,59,19,4,35215309,"New York, New York, United States",within a few hours,East Harlem,100.0,1,"email,phone,reviews,jumio,government_id","New York, NY, United States",Manhattan,East Harlem,New York,United States,US,-73.93943,40.79805,0,0,0,0,10.0,9.0,10.0,10.0,9.0,9.0,95.0
1016739,House,Private room,Real Bed,3,365,strict_14_with_grace_period,2,1,"TV,Internet,Wifi,Kitchen,Smoking allowed,Doorman,Free street parking,Family/kid friendly,Washer,Dryer,Smoke detector,Safety card,Fire extinguisher,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Hot water",2,8,3.5,64,30,0,1,5595776,"Sydney, New South Wales, Australia",within a few hours,Coogee,100.0,6,"email,phone,reviews,jumio,offline_government_id,government_id","Coogee, NSW, Australia",Coogee,Randwick,Sydney,Australia,AU,151.25541,-33.92398,0,0,19,20,10.0,10.0,10.0,10.0,10.0,9.0,100.0
10295352,Apartment,Entire home/apt,Real Bed,1,1125,flexible,6,3,"Cable TV,Wifi,Air conditioning,Wheelchair accessible,Smoking allowed,Doorman,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Iron",4,0,3.0,1999,30,0,1,52966539,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Not Specified,93.0,1,"phone,facebook","Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,-43.20465630892734,-22.983108745795256,0,0,0,0,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
10267144,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Smoking allowed,Doorman,Breakfast,Elevator,Free street parking,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",1,29,1.0,858,112,112,3,4428126,"Rio de Janeiro, Rio de Janeiro, Brazil",within a few hours,Ipanema,93.0,3,"email,phone,reviews,manual_offline,jumio,offline_government_id,government_id","Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,-43.20056249420509,-22.98034625363379,18,40,70,345,10.0,10.0,10.0,10.0,10.0,10.0,99.0
10266175,Condominium,Entire home/apt,Pull-out Sofa,3,180,moderate,4,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Elevator,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Long term stays allowed,Other,Paid parking on premises",2,32,1.0,95,130,0,1,42868615,"Chilliwack, British Columbia, Canada",within an hour,Waianae Coast,100.0,2,"email,phone,reviews,offline_government_id,selfie,government_id,identity_manual,work_email","Waianae, HI, United States",Leeward Side,Waianae,Oahu,United States,US,-158.20291,21.4818,0,3,16,246,10.0,10.0,10.0,10.0,9.0,9.0,98.0
10299095,Apartment,Private room,Real Bed,4,1125,moderate,1,1,"TV,Wifi,Kitchen,Pets live on this property,Cat(s),Elevator,Washer,Dryer,Fire extinguisher,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",1,1,1.0,71,20,0,1,52988408,BR,within a few hours,Not Specified,100.0,2,"email,phone,reviews","Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,-43.17645081249057,-22.93848268819496,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,80.0
103161,Apartment,Entire home/apt,Real Bed,2,300,strict_14_with_grace_period,2,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Free street parking,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Luggage dropoff allowed,Long term stays allowed,Other",2,117,1.0,175,90,300,2,465278,"Brooklyn, NY",within a few hours,Williamsburg,100.0,1,"email,phone,reviews,offline_government_id,selfie,government_id","Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,-73.96053,40.71577,28,58,88,363,10.0,10.0,10.0,10.0,10.0,9.0,96.0
10269320,Apartment,Entire home/apt,Real Bed,2,1124,moderate,2,0,"TV,Cable TV,Internet,Wifi,Elevator,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Lockbox,Hot water,Bed linens,Extra pillows and blankets",1,225,1.0,31,10,0,1,51724179,"Porto, Porto District, Portugal",within an hour,Not Specified,100.0,6,"email,phone,reviews,jumio,government_id","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.61205,41.14404,13,43,62,278,10.0,10.0,10.0,10.0,10.0,10.0,96.0
102995,Apartment,Entire home/apt,Real Bed,21,30,moderate,3,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",3,45,1.0,212,120,0,1,178043,"San Francisco, California, United States",within a day,The Castro,95.0,4,"email,phone,facebook,reviews,jumio,offline_government_id,government_id,work_email","New York, NY, United States",Upper West Side,Upper West Side,New York,United States,US,-73.9696,40.78558,0,3,5,5,9.0,9.0,10.0,10.0,10.0,9.0,93.0
10280433,Treehouse,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,2,1,"Internet,Wifi,Kitchen,Free parking on premises,Breakfast,Indoor fireplace,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Garden or backyard,Host greets you",1,103,1.5,185,80,0,2,52785887,"Volcano, Hawaii, United States",within a few hours,Not Specified,100.0,1,"email,phone,reviews,kba","Volcano, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,-155.21763,19.42151,20,45,75,165,10.0,10.0,10.0,10.0,10.0,10.0,99.0
10306879,Apartment,Entire home/apt,Real Bed,10,90,flexible,4,1,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Pets allowed,Doorman,Gym,Elevator,Hot tub,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer,Hangers,Iron,Laptop friendly workspace",2,0,1.0,933,80,0,1,53027036,BR,within an hour,Barra da Tijuca,100.0,1,"email,phone","Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,-43.36831676949888,-23.011117008024065,28,58,88,363,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
10423504,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,3,"TV,Internet,Wifi,Kitchen,Free parking on premises,Paid parking off premises,Smoking allowed,Pets allowed,Indoor fireplace,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Private entrance,Bathtub,High chair,Fireplace guards,Pack ’n Play/travel crib,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed",6,139,2.0,399,185,35,6,2509326,AU,within an hour,North Bondi,100.0,5,"email,phone,reviews,jumio,offline_government_id,government_id","Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,151.27448,-33.8872,0,0,0,0,10.0,10.0,10.0,10.0,10.0,9.0,96.0
10359729,Apartment,Private room,Real Bed,1,1125,flexible,4,1,"Internet,Wifi,Kitchen,Smoking allowed,Doorman,Heating,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",2,0,1.0,105,185,0,1,53319251,TR,within a day,Not Specified,50.0,1,"email,phone","Istanbul, İstanbul, Turkey",Beşiktaş,Sariyer,Istanbul,Turkey,TR,29.05108,41.08835,0,0,0,0,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
10317142,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,14,4,"TV,Cable TV,Internet,Wifi,Wheelchair accessible,Kitchen,Free parking on premises,Family/kid friendly,Suitable for events,Washer,Dryer,Smoke detector,Essentials,24-hour check-in,Hair dryer,Iron,Laptop friendly workspace,Beachfront",10,32,4.0,795,345,0,1,53086419,"Laie, Hawaii, United States",within a day,Ko'olauloa,50.0,1,"email,phone,reviews,jumio,offline_government_id,government_id","Laie, HI, United States",Ko'olauloa,Koolauloa,Oahu,United States,US,-157.91952,21.63549,10,17,26,229,10.0,9.0,10.0,10.0,10.0,10.0,94.0
10578580,Guesthouse,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,"TV,Cable TV,Internet,Wifi,Kitchen,Free parking on premises,Pets live on this property,Free street parking,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Hot water,Luggage dropoff allowed,Long term stays allowed",1,114,1.0,120,100,15,1,308899,"Honolulu, Hawaii, United States",within an hour,Kaimuki,100.0,2,"email,phone,reviews,jumio,offline_government_id,government_id","Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,-157.78578,21.29561,3,26,53,323,9.0,9.0,10.0,10.0,10.0,9.0,95.0
10664888,Apartment,Entire home/apt,Real Bed,2,28,strict_14_with_grace_period,4,0,"TV,Cable TV,Wifi,Kitchen,Paid parking off premises,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,High chair,Pack ’n Play/travel crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Long term stays allowed,Step-free access,Wide doorway,Step-free access,Wide doorway,Wide clearance to bed,Accessible-height bed,Step-free access,Wide doorway,Accessible-height toilet,Host greets you,Paid parking on premises",2,62,1.0,55,25,7,2,35484736,"Porto, Porto District, Portugal",within an hour,Not Specified,100.0,4,"email,phone,reviews,jumio,government_id","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.61279,41.14106,3,12,24,243,10.0,10.0,10.0,10.0,10.0,10.0,97.0
10542174,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,2,1,"TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Gym,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",1,1,1.0,144,150,0,1,10099253,"New York, New York, United States",within a few hours,Downtown Brooklyn,98.0,1,"email,phone,jumio,government_id","Brooklyn, NY, United States",Fort Greene,Fort Greene,New York,United States,US,-73.98102,40.69406,0,0,0,0,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
